timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650012741484,473,login,200,OK,Login 2-9,text,true,,244,438,9,15,https://api.demoblaze.com/login,473,0,170
1650012741784,464,login,200,OK,Invalid user 3-9,text,true,,248,435,2,18,https://api.demoblaze.com/login,464,0,174
1650012741128,1223,homePage,200,OK,Registration 1-8,text,true,,467368,8474,5,17,https://www.demoblaze.com/index.html,239,0,166
1650012741128,244,homePage-0,200,OK,Registration 1-8,text,true,,5153,513,5,17,https://www.demoblaze.com/index.html,239,0,166
1650012741376,459,homePage-1,200,OK,Registration 1-8,bin,true,,5733,514,5,17,https://www.demoblaze.com/favicon.ico,452,0,180
1650012741376,311,homePage-2,200,OK,Registration 1-8,text,true,,28404,552,5,17,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,241,0,168
1650012741376,98,homePage-3,200,OK,Registration 1-8,text,true,,12324,546,5,17,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,74,0,0
1650012741376,240,homePage-4,200,OK,Registration 1-8,text,true,,1333,520,5,17,https://www.demoblaze.com/css/latofonts.css,240,0,167
1650012741376,245,homePage-5,200,OK,Registration 1-8,text,true,,1096,520,5,17,https://www.demoblaze.com/css/latostyle.css,244,0,170
1650012741376,279,homePage-6,200,OK,Registration 1-8,bin,true,,4263,509,5,17,https://www.demoblaze.com/bm.png,272,0,187
1650012741476,327,homePage-7,200,OK,Registration 1-8,bin,true,,27679,515,5,17,https://www.demoblaze.com/Samsung1.jpg,256,0,183
1650012741617,323,homePage-8,200,OK,Registration 1-8,bin,true,,34140,513,5,17,https://www.demoblaze.com/nexus1.jpg,245,0,171
1650012741622,497,homePage-9,200,OK,Registration 1-8,bin,true,,34899,514,5,17,https://www.demoblaze.com/iphone1.jpg,420,0,345
1650012741655,343,homePage-10,200,OK,Registration 1-8,text,true,,35888,541,5,17,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,258,0,183
1650012741689,471,homePage-11,200,OK,Registration 1-8,text,true,,160104,542,5,17,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,251,0,176
1650012741803,364,homePage-12,200,OK,Registration 1-8,text,true,,72803,567,5,17,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,275,0,0
1650012741836,515,homePage-13,200,OK,Registration 1-8,text,true,,25287,544,5,17,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,447,0,169
1650012741941,88,homePage-14,200,OK,Registration 1-8,text,true,,15396,550,5,17,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,76,0,0
1650012741998,77,homePage-15,200,OK,Registration 1-8,text,true,,2866,514,5,17,https://www.demoblaze.com/js/index.js,75,0,0
1650012742125,297,signup,200,OK,Registration 1-6,text,true,,257,441,5,17,https://api.demoblaze.com/signup,297,0,0
1650012739493,2022,RegisterUser,,"Number of samples in transaction : 3, number of failing samples : 1",Registration 1-6,,false,,297335,8207,5,17,null,1228,908,350
1650012742093,514,entries,200,OK,Registration 1-7,text,true,,2931,348,4,16,https://api.demoblaze.com/entries,512,0,166
1650012742157,498,login,200,OK,Login 2-10,text,true,,244,440,10,16,https://api.demoblaze.com/login,498,0,169
1650012742457,462,login,200,OK,Invalid user 3-10,text,true,,248,435,2,19,https://api.demoblaze.com/login,462,0,173
1650012741792,1248,homePage,200,OK,Registration 1-9,text,true,,451053,8474,5,18,https://www.demoblaze.com/index.html,239,0,166
1650012741792,246,homePage-0,200,OK,Registration 1-9,text,true,,5141,513,5,18,https://www.demoblaze.com/index.html,239,0,166
1650012742041,84,homePage-1,200,OK,Registration 1-9,bin,true,,5666,514,5,18,https://www.demoblaze.com/favicon.ico,78,0,0
1650012742042,328,homePage-2,200,OK,Registration 1-9,text,true,,28496,552,5,18,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,259,0,183
1650012742044,282,homePage-3,200,OK,Registration 1-9,text,true,,12423,546,5,18,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,258,0,183
1650012742044,462,homePage-4,200,OK,Registration 1-9,text,true,,1212,520,5,18,https://www.demoblaze.com/css/latofonts.css,462,0,184
1650012742044,258,homePage-5,200,OK,Registration 1-9,text,true,,1041,520,5,18,https://www.demoblaze.com/css/latostyle.css,258,0,183
1650012742044,261,homePage-6,200,OK,Registration 1-9,bin,true,,4263,509,5,18,https://www.demoblaze.com/bm.png,255,0,181
1650012742125,306,homePage-7,200,OK,Registration 1-9,bin,true,,27679,515,5,18,https://www.demoblaze.com/Samsung1.jpg,238,0,165
1650012742304,344,homePage-8,200,OK,Registration 1-9,bin,true,,34140,513,5,18,https://www.demoblaze.com/nexus1.jpg,266,0,192
1650012742305,352,homePage-9,200,OK,Registration 1-9,bin,true,,34899,514,5,18,https://www.demoblaze.com/iphone1.jpg,274,0,198
1650012742327,375,homePage-10,200,OK,Registration 1-9,text,true,,36132,541,5,18,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,284,0,203
1650012742371,669,homePage-11,200,OK,Registration 1-9,text,true,,159834,542,5,18,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,450,0,170
1650012742431,161,homePage-12,200,OK,Registration 1-9,text,true,,72656,567,5,18,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,74,0,0
1650012742507,262,homePage-13,200,OK,Registration 1-9,text,true,,9112,544,5,18,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,248,0,172
1650012742593,80,homePage-14,200,OK,Registration 1-9,text,true,,15516,550,5,18,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,73,0,0
1650012742649,76,homePage-15,200,OK,Registration 1-9,text,true,,2843,514,5,18,https://www.demoblaze.com/js/index.js,76,0,0
1650012742653,486,entries,200,OK,Registration 1-8,text,true,,2931,348,5,18,https://api.demoblaze.com/entries,484,0,164
1650012742907,286,signup,200,OK,Registration 1-7,text,true,,257,439,5,18,https://api.demoblaze.com/signup,286,0,0
1650012740159,2133,RegisterUser,,"Number of samples in transaction : 3, number of failing samples : 1",Registration 1-7,,false,,404825,8207,5,18,null,1259,902,343
1650012742822,475,login,200,OK,Login 2-11,text,true,,248,438,11,17,https://api.demoblaze.com/login,475,0,179
1650012743108,471,login,200,OK,Invalid user 3-11,text,true,,248,435,2,20,https://api.demoblaze.com/login,471,0,175
1650012742457,1177,homePage,200,OK,Registration 1-10,text,true,,451024,8474,5,19,https://www.demoblaze.com/index.html,248,0,176
1650012742457,255,homePage-0,200,OK,Registration 1-10,text,true,,4927,513,5,19,https://www.demoblaze.com/index.html,248,0,176
1650012742716,256,homePage-1,200,OK,Registration 1-10,bin,true,,5863,514,5,19,https://www.demoblaze.com/favicon.ico,250,0,177
1650012742716,140,homePage-2,200,OK,Registration 1-10,text,true,,28388,552,5,19,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,73,0,0
1650012742716,262,homePage-3,200,OK,Registration 1-10,text,true,,12207,546,5,19,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,241,0,169
1650012742716,249,homePage-4,200,OK,Registration 1-10,text,true,,1181,520,5,19,https://www.demoblaze.com/css/latofonts.css,248,0,176
1650012742717,249,homePage-5,200,OK,Registration 1-10,text,true,,931,520,5,19,https://www.demoblaze.com/css/latostyle.css,248,0,175
1650012742717,265,homePage-6,200,OK,Registration 1-10,bin,true,,4263,509,5,19,https://www.demoblaze.com/bm.png,257,0,176
1650012742857,320,homePage-7,200,OK,Registration 1-10,bin,true,,27679,515,5,19,https://www.demoblaze.com/Samsung1.jpg,250,0,176
1650012742966,334,homePage-8,200,OK,Registration 1-10,bin,true,,34140,513,5,19,https://www.demoblaze.com/nexus1.jpg,259,0,177
1650012742967,530,homePage-9,200,OK,Registration 1-10,bin,true,,34899,514,5,19,https://www.demoblaze.com/iphone1.jpg,455,0,172
1650012742972,352,homePage-10,200,OK,Registration 1-10,text,true,,36254,541,5,19,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,261,0,180
1650012742979,655,homePage-11,200,OK,Registration 1-10,text,true,,159986,542,5,19,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,432,0,358
1650012742983,604,homePage-12,200,OK,Registration 1-10,text,true,,72804,567,5,19,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,455,0,174
1650012743178,85,homePage-13,200,OK,Registration 1-10,text,true,,9184,544,5,19,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,75,0,0
1650012743263,88,homePage-14,200,OK,Registration 1-10,text,true,,15434,550,5,19,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,76,0,0
1650012743301,280,homePage-15,200,OK,Registration 1-10,text,true,,2884,514,5,19,https://www.demoblaze.com/js/index.js,277,0,0
1650012743443,292,signup,200,OK,Registration 1-8,text,true,,257,439,5,19,https://api.demoblaze.com/signup,292,0,0
1650012740825,2001,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-8,,true,,470556,9261,5,19,null,1015,911,330
1650012743341,502,entries,200,OK,Registration 1-9,text,true,,2931,348,4,18,https://api.demoblaze.com/entries,500,0,161
1650012743470,476,login,200,OK,Login 2-12,text,true,,248,440,12,18,https://api.demoblaze.com/login,476,0,178
1650012743777,468,login,200,OK,Invalid user 3-12,text,true,,248,435,2,21,https://api.demoblaze.com/login,468,0,170
1650012743123,1256,homePage,200,OK,Registration 1-11,text,true,,466508,8474,5,20,https://www.demoblaze.com/index.html,249,0,173
1650012743123,283,homePage-0,200,OK,Registration 1-11,text,true,,19902,513,5,20,https://www.demoblaze.com/index.html,249,0,173
1650012743409,82,homePage-1,200,OK,Registration 1-11,bin,true,,5944,514,5,20,https://www.demoblaze.com/favicon.ico,75,0,0
1650012743409,531,homePage-2,200,OK,Registration 1-11,text,true,,28339,552,5,20,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,462,0,388
1650012743409,315,homePage-3,200,OK,Registration 1-11,text,true,,12742,546,5,20,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,294,0,211
1650012743409,276,homePage-4,200,OK,Registration 1-11,text,true,,1209,520,5,20,https://www.demoblaze.com/css/latofonts.css,276,0,195
1650012743409,265,homePage-5,200,OK,Registration 1-11,text,true,,875,520,5,20,https://www.demoblaze.com/css/latostyle.css,264,0,191
1650012743410,268,homePage-6,200,OK,Registration 1-11,bin,true,,4263,509,5,20,https://www.demoblaze.com/bm.png,262,0,190
1650012743491,529,homePage-7,200,OK,Registration 1-11,bin,true,,27679,515,5,20,https://www.demoblaze.com/Samsung1.jpg,463,0,187
1650012743674,330,homePage-8,200,OK,Registration 1-11,bin,true,,34140,513,5,20,https://www.demoblaze.com/nexus1.jpg,253,0,180
1650012743679,515,homePage-9,200,OK,Registration 1-11,bin,true,,34899,514,5,20,https://www.demoblaze.com/iphone1.jpg,437,0,167
1650012743686,329,homePage-10,200,OK,Registration 1-11,text,true,,36080,541,5,20,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,248,0,175
1650012743725,654,homePage-11,200,OK,Registration 1-11,text,true,,160038,542,5,20,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,441,0,163
1650012743941,397,homePage-12,200,OK,Registration 1-11,text,true,,72988,567,5,20,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,249,0,176
1650012744005,81,homePage-13,200,OK,Registration 1-11,text,true,,9309,544,5,20,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,74,0,0
1650012744016,291,homePage-14,200,OK,Registration 1-11,text,true,,15331,550,5,20,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,277,0,0
1650012744020,77,homePage-15,200,OK,Registration 1-11,text,true,,2770,514,5,20,https://www.demoblaze.com/js/index.js,77,0,0
1650012744144,289,signup,200,OK,Registration 1-9,text,true,,257,439,5,20,https://api.demoblaze.com/signup,289,0,0
1650012741490,2039,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-9,,true,,454241,9261,5,20,null,1028,904,327
1650012743937,501,entries,200,OK,Registration 1-10,text,true,,2931,348,4,19,https://api.demoblaze.com/entries,499,0,179
1650012744137,491,login,200,OK,Login 2-13,text,true,,244,442,13,19,https://api.demoblaze.com/login,491,0,170
1650012743785,1030,product2,200,OK,Item Buy 4-1,text,true,,7452,7237,1,21,https://www.demoblaze.com/prod.html?idp_=8,281,0,0
1650012743785,283,product2-0,200,OK,Item Buy 4-1,text,true,,5472,519,1,21,https://www.demoblaze.com/prod.html?idp_=8,281,0,0
1650012744072,284,product2-1,304,Not Modified,Item Buy 4-1,,true,,165,539,1,21,https://www.demoblaze.com/favicon.ico,0,0,0
1650012744073,277,product2-2,304,Not Modified,Item Buy 4-1,,true,,165,577,1,21,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,0,0,0
1650012744072,278,product2-3,304,Not Modified,Item Buy 4-1,,true,,165,571,1,21,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,0,0,0
1650012744073,73,product2-4,304,Not Modified,Item Buy 4-1,,true,,165,545,1,21,https://www.demoblaze.com/css/latofonts.css,0,0,0
1650012744072,278,product2-5,304,Not Modified,Item Buy 4-1,,true,,165,545,1,21,https://www.demoblaze.com/css/latostyle.css,0,0,0
1650012744072,72,product2-6,304,Not Modified,Item Buy 4-1,,true,,165,534,1,21,https://www.demoblaze.com/bm.png,0,0,0
1650012744145,258,product2-7,304,Not Modified,Item Buy 4-1,,true,,165,566,1,21,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,0,0,179
1650012744147,444,product2-8,304,Not Modified,Item Buy 4-1,,true,,165,567,1,21,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,0,0,168
1650012744353,261,product2-9,304,Not Modified,Item Buy 4-1,,true,,165,592,1,21,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,0,0,187
1650012744353,257,product2-10,304,Not Modified,Item Buy 4-1,,true,,165,569,1,21,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,0,0,181
1650012744351,264,product2-11,304,Not Modified,Item Buy 4-1,,true,,165,575,1,21,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,0,0,191
1650012744356,459,product2-12,304,Not Modified,Item Buy 4-1,,true,,165,538,1,21,https://www.demoblaze.com/js/prod.js,0,0,180
1650012744458,488,login,200,OK,Invalid user 3-13,text,true,,248,435,2,22,https://api.demoblaze.com/login,488,0,187
1650012744739,305,signup,200,OK,Registration 1-10,text,true,,257,441,5,21,https://api.demoblaze.com/signup,305,0,0
1650012742155,1983,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-10,,true,,454212,9263,5,21,null,1052,906,355
1650012744817,327,addtocart2,200,OK,Item Buy 4-1,text,true,,197,509,1,20,https://api.demoblaze.com/addtocart,327,0,0
1650012744682,486,entries,200,OK,Registration 1-11,text,true,,2931,348,4,20,https://api.demoblaze.com/entries,484,0,178
1650012743787,1405,homePage,200,OK,Registration 1-12,text,true,,517768,8474,4,20,https://www.demoblaze.com/index.html,253,0,178
1650012743787,288,homePage-0,200,OK,Registration 1-12,text,true,,19902,513,4,20,https://www.demoblaze.com/index.html,253,0,178
1650012744079,265,homePage-1,200,OK,Registration 1-12,bin,true,,5910,514,4,20,https://www.demoblaze.com/favicon.ico,256,0,182
1650012744080,519,homePage-2,200,OK,Registration 1-12,text,true,,29088,552,4,20,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,454,0,179
1650012744078,92,homePage-3,200,OK,Registration 1-12,text,true,,12506,546,4,20,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,73,0,0
1650012744078,433,homePage-4,200,OK,Registration 1-12,text,true,,1255,520,4,20,https://www.demoblaze.com/css/latofonts.css,433,0,163
1650012744079,262,homePage-5,200,OK,Registration 1-12,text,true,,951,520,4,20,https://www.demoblaze.com/css/latostyle.css,261,0,185
1650012744079,255,homePage-6,200,OK,Registration 1-12,bin,true,,4263,509,4,20,https://www.demoblaze.com/bm.png,249,0,176
1650012744170,638,homePage-7,200,OK,Registration 1-12,bin,true,,27679,515,4,20,https://www.demoblaze.com/Samsung1.jpg,562,0,482
1650012744335,332,homePage-8,200,OK,Registration 1-12,bin,true,,34140,513,4,20,https://www.demoblaze.com/nexus1.jpg,253,0,176
1650012744341,350,homePage-9,200,OK,Registration 1-12,bin,true,,34899,514,4,20,https://www.demoblaze.com/iphone1.jpg,271,0,193
1650012744344,429,homePage-10,200,OK,Registration 1-12,text,true,,86957,541,4,20,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,267,0,190
1650012744512,466,homePage-11,200,OK,Registration 1-12,text,true,,159682,542,4,20,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,250,0,172
1650012744601,591,homePage-12,200,OK,Registration 1-12,text,true,,72847,567,4,20,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,445,0,165
1650012744667,280,homePage-13,200,OK,Registration 1-12,text,true,,9286,544,4,20,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,279,0,0
1650012744691,94,homePage-14,200,OK,Registration 1-12,text,true,,15482,550,4,20,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,75,0,0
1650012744774,80,homePage-15,200,OK,Registration 1-12,text,true,,2921,514,4,20,https://www.demoblaze.com/js/index.js,80,0,0
1650012744803,505,login,200,OK,Login 2-14,text,true,,248,438,14,20,https://api.demoblaze.com/login,505,0,187
1650012745145,296,productid3,200,OK,Item Buy 4-1,text,true,,626,409,1,20,https://api.demoblaze.com/view,296,0,0
1650012745110,474,login,200,OK,Invalid user 3-14,text,true,,248,435,2,23,https://api.demoblaze.com/login,474,0,176
1650012745442,303,bycat3,200,OK,Item Buy 4-1,text,true,,766,416,1,22,https://api.demoblaze.com/bycat,303,0,0
1650012744454,1314,homePage,200,OK,Registration 1-13,text,true,,465833,8474,5,22,https://www.demoblaze.com/index.html,274,0,197
1650012744454,308,homePage-0,200,OK,Registration 1-13,text,true,,19902,513,5,22,https://www.demoblaze.com/index.html,274,0,197
1650012744767,82,homePage-1,200,OK,Registration 1-13,bin,true,,5786,514,5,22,https://www.demoblaze.com/favicon.ico,76,0,0
1650012744767,327,homePage-2,200,OK,Registration 1-13,text,true,,28148,552,5,22,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,257,0,180
1650012744768,504,homePage-3,200,OK,Registration 1-13,text,true,,12214,546,5,22,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,484,0,199
1650012744767,256,homePage-4,200,OK,Registration 1-13,text,true,,1362,520,5,22,https://www.demoblaze.com/css/latofonts.css,256,0,180
1650012744767,485,homePage-5,200,OK,Registration 1-13,text,true,,1052,520,5,22,https://www.demoblaze.com/css/latostyle.css,484,0,196
1650012744767,196,homePage-6,200,OK,Registration 1-13,bin,true,,4263,509,5,22,https://www.demoblaze.com/bm.png,189,0,108
1650012744850,616,homePage-7,200,OK,Registration 1-13,bin,true,,27679,515,5,22,https://www.demoblaze.com/Samsung1.jpg,548,0,476
1650012744964,528,homePage-8,200,OK,Registration 1-13,bin,true,,34140,513,5,22,https://www.demoblaze.com/nexus1.jpg,445,0,165
1650012745024,524,homePage-9,200,OK,Registration 1-13,bin,true,,34899,514,5,22,https://www.demoblaze.com/iphone1.jpg,447,0,171
1650012745095,334,homePage-10,200,OK,Registration 1-13,text,true,,36094,541,5,22,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,251,0,176
1650012745252,516,homePage-11,200,OK,Registration 1-13,text,true,,159950,542,5,22,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,274,0,193
1650012745273,393,homePage-12,200,OK,Registration 1-13,text,true,,72742,567,5,22,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,246,0,173
1650012745429,82,homePage-13,200,OK,Registration 1-13,text,true,,9339,544,5,22,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,74,0,0
1650012745467,85,homePage-14,200,OK,Registration 1-13,text,true,,15276,550,5,22,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,73,0,0
1650012745493,81,homePage-15,200,OK,Registration 1-13,text,true,,2987,514,5,22,https://www.demoblaze.com/js/index.js,75,0,0
1650012745468,303,signup,200,OK,Registration 1-11,text,true,,257,439,5,22,https://api.demoblaze.com/signup,303,0,0
1650012742821,2045,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-11,,true,,469696,9261,5,22,null,1036,906,351
1650012745487,483,login,200,OK,Login 2-15,text,true,,244,440,15,21,https://api.demoblaze.com/login,483,0,166
1650012745495,505,entries,200,OK,Registration 1-12,text,true,,2931,348,4,21,https://api.demoblaze.com/entries,504,0,178
1650012745118,1083,homePage,200,OK,Registration 1-14,text,true,,502222,8474,4,21,https://www.demoblaze.com/index.html,242,0,168
1650012745118,250,homePage-0,200,OK,Registration 1-14,text,true,,5057,513,4,21,https://www.demoblaze.com/index.html,242,0,168
1650012745375,265,homePage-1,200,OK,Registration 1-14,bin,true,,5687,514,4,21,https://www.demoblaze.com/favicon.ico,259,0,183
1650012745376,143,homePage-2,200,OK,Registration 1-14,text,true,,28299,552,4,21,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,74,0,0
1650012745377,278,homePage-3,200,OK,Registration 1-14,text,true,,12384,546,4,21,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,262,0,181
1650012745377,262,homePage-4,200,OK,Registration 1-14,text,true,,1427,520,4,21,https://www.demoblaze.com/css/latofonts.css,261,0,184
1650012745376,252,homePage-5,200,OK,Registration 1-14,text,true,,899,520,4,21,https://www.demoblaze.com/css/latostyle.css,252,0,180
1650012745376,264,homePage-6,200,OK,Registration 1-14,bin,true,,4263,509,4,21,https://www.demoblaze.com/bm.png,262,0,186
1650012745521,299,homePage-7,200,OK,Registration 1-14,bin,true,,27679,515,4,21,https://www.demoblaze.com/Samsung1.jpg,241,0,160
1650012745629,318,homePage-8,200,OK,Registration 1-14,bin,true,,34140,513,4,21,https://www.demoblaze.com/nexus1.jpg,240,0,166
1650012745639,562,homePage-9,200,OK,Registration 1-14,bin,true,,34899,514,4,21,https://www.demoblaze.com/iphone1.jpg,476,0,200
1650012745640,402,homePage-10,200,OK,Registration 1-14,text,true,,86957,541,4,21,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,245,0,172
1650012745640,463,homePage-11,200,OK,Registration 1-14,text,true,,160442,542,4,21,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,245,0,173
1650012745656,398,homePage-12,200,OK,Registration 1-14,text,true,,72411,567,4,21,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,251,0,175
1650012745821,278,homePage-13,200,OK,Registration 1-14,text,true,,9393,544,4,21,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,270,0,0
1650012745947,88,homePage-14,200,OK,Registration 1-14,text,true,,15374,550,4,21,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,75,0,0
1650012746035,80,homePage-15,200,OK,Registration 1-14,text,true,,2911,514,4,21,https://www.demoblaze.com/js/index.js,78,0,0
1650012745789,494,login,200,OK,Invalid user 3-15,text,true,,253,435,1,21,https://api.demoblaze.com/login,494,0,192
1650012746071,486,entries,200,OK,Registration 1-13,text,true,,2931,348,4,20,https://api.demoblaze.com/entries,485,0,175
1650012746302,296,signup,200,OK,Registration 1-12,text,true,,257,441,4,20,https://api.demoblaze.com/signup,296,0,0
1650012743485,2206,RegisterUser,200,"Number of samples in transaction : 3, number of failing samples : 0",Registration 1-12,,true,,520956,9263,4,20,null,1053,907,356
1650012745784,1110,homePage,200,OK,Registration 1-15,text,true,,467150,8474,3,19,https://www.demoblaze.com/index.html,249,0,175
1650012745784,257,homePage-0,200,OK,Registration 1-15,text,true,,5154,513,3,19,https://www.demoblaze.com/index.html,249,0,175
1650012746047,255,homePage-1,200,OK,Registration 1-15,bin,true,,5784,514,3,19,https://www.demoblaze.com/favicon.ico,249,0,175
1650012746047,320,homePage-2,200,OK,Registration 1-15,text,true,,28101,552,3,19,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,249,0,175
1650012746048,293,homePage-3,200,OK,Registration 1-15,text,true,,12569,546,3,19,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,276,0,196
1650012746047,249,homePage-4,200,OK,Registration 1-15,text,true,,1331,520,3,19,https://www.demoblaze.com/css/latofonts.css,248,0,174
